id,comprador_id,nome_comprador,email_comprador,cpf_comprador,telefone_comprador,pedido_id,produto_id,nome_produto,categoria,preco_unitario,quantidade,total,metodo_pagamento,status_pedido,data_pedido,enderecos_entrega,transportadora,codigo_rastreamento,status_envio,vendedor_id,nome_vendedor,cnpj_vendedor,telefone_vendedor,endereco_vendedor,data_entrega,avaliacao,comentario
638,80,Caio Sousa,caio@email.com,250.736.957-21,(11) 91514-1584,2927,109,Mouse Gamer,Informática,350.0,3,1050.0,Cartão de Crédito,Cancelado,2025-01-20 13:38:25,"Av. Brasil, 741 - Aracaju, SE",Correios,,Cancelado,9,Beauty Box,45.926.184/0001-73,(91) 99579-5271,"Alameda da Beleza, 900 - Fortaleza, CE",,,
639,80,Caio Sousa,caio@email.com,250.736.957-21,(11) 91514-1584,2927,215,Microfone USB,Informática,300.0,4,1200.0,Boleto,Cancelado,2025-01-20 13:38:25,"Av. Brasil, 741 - Aracaju, SE",Correios,,Cancelado,9,Beauty Box,45.926.184/0001-73,(91) 99579-5271,"Alameda da Beleza, 900 - Fortaleza, CE",,,
640,80,Caio Sousa,caio@email.com,250.736.957-21,(11) 91514-1584,2927,113,Caixa de Som Bluetooth,Eletrônicos,400.0,5,2000.0,Pix,Cancelado,2025-01-20 13:38:25,"Av. Brasil, 741 - Aracaju, SE",Correios,,Cancelado,9,Beauty Box,45.926.184/0001-73,(91) 99579-5271,"Alameda da Beleza, 900 - Fortaleza, CE",,,
641,80,Caio Sousa,caio@email.com,250.736.957-21,(11) 91514-1584,2927,145,Mesa para Computador,Móveis,800.0,2,1600.0,Cartão de Crédito,Cancelado,2025-01-20 13:38:25,"Av. Brasil, 741 - Aracaju, SE",Correios,,Cancelado,9,Beauty Box,45.926.184/0001-73,(91) 99579-5271,"Alameda da Beleza, 900 - Fortaleza, CE",,,
642,80,Caio Sousa,caio@email.com,250.736.957-21,(11) 91514-1584,2927,108,Teclado Mecânico,Informática,600.0,4,2400.0,Boleto,Cancelado,2025-01-20 13:38:25,"Av. Brasil, 741 - Aracaju, SE",Correios,,Cancelado,9,Beauty Box,45.926.184/0001-73,(91) 99579-5271,"Alameda da Beleza, 900 - Fortaleza, CE",,,
643,58,Gustavo Brito,gustavo@email.com,277.770.560-64,(11) 93727-4406,8157,181,Smart TV,Eletrônicos,3000.0,1,3000.0,Cartão de Crédito,Entregue,2024-12-25 13:38:25,"Rua dos Lírios, 456 - Macapá, AP",DHL,TRK81573749,Entregue,13,Pet Store Plus,52.819.463/0001-91,(63) 96563-7064,"Alameda dos Pets, 1300 - Vitória, ES",2024-12-29,5,Preço justo pelo produto.
644,58,Gustavo Brito,gustavo@email.com,277.770.560-64,(11) 93727-4406,8157,138,Bateria,Instrumentos Musicais,3500.0,1,3500.0,Cartão de Crédito,Entregue,2024-12-25 13:38:25,"Rua dos Lírios, 456 - Macapá, AP",DHL,TRK81573749,Entregue,13,Pet Store Plus,52.819.463/0001-91,(63) 96563-7064,"Alameda dos Pets, 1300 - Vitória, ES",2024-12-29,2,Vendedor não responde mensagens.
645,12,Maria Oliveira,maria@email.com,878.980.477-83,(11) 93976-8211,8520,292,Banco de Supino,Esportes,800.0,3,2400.0,Pix,Entregue,2025-01-18 13:38:25,"Av. Atlântica, 987 - Natal, RN",DHL,TRK85206503,Entregue,12,Gourmet Express,37.582.916/0001-84,(29) 99057-6265,"Rua da Gastronomia, 1200 - Florianópolis, SC",2025-01-23,3,"Produto regular, atendimento básico."
646,90,Marcelo Borges,marcelo@email.com,434.130.237-54,(11) 93854-2111,5632,175,Cooktop,Eletrodomésticos,800.0,5,4000.0,Boleto,Entregue,2025-01-07 13:38:25,"Avenida Beira Mar, 1200 - Fortaleza, CE",FedEx,TRK56321944,Entregue,19,Eco Store,27.594.831/0001-42,(47) 93059-6818,"Av. Sustentável, 1900 - Belém, PA",2025-01-12,2,Entrega sem aviso prévio.
647,66,Otávio Barbosa,otavio@email.com,797.427.517-54,(11) 95361-2621,9395,136,Violão,Instrumentos Musicais,800.0,4,3200.0,Cartão de Crédito,Aprovado,2024-12-30 13:38:25,"Av. dos Andradas, 963 - Uberlândia, MG",FedEx,TRK93958567,Em Separação,6,Sport Elite,92.847.163/0001-25,(33) 92905-1312,"Rua dos Esportes, 600 - Salvador, BA",,,
648,66,Otávio Barbosa,otavio@email.com,797.427.517-54,(11) 95361-2621,9395,223,Sensor de Movimento,Segurança,150.0,2,300.0,Pix,Aprovado,2024-12-30 13:38:25,"Av. dos Andradas, 963 - Uberlândia, MG",FedEx,TRK93958567,Em Separação,6,Sport Elite,92.847.163/0001-25,(33) 92905-1312,"Rua dos Esportes, 600 - Salvador, BA",,,
649,66,Otávio Barbosa,otavio@email.com,797.427.517-54,(11) 95361-2621,9395,208,Carregador USB-C,Acessórios,150.0,5,750.0,Boleto,Aprovado,2024-12-30 13:38:25,"Av. dos Andradas, 963 - Uberlândia, MG",FedEx,TRK93958567,Em Separação,6,Sport Elite,92.847.163/0001-25,(33) 92905-1312,"Rua dos Esportes, 600 - Salvador, BA",,,
650,66,Otávio Barbosa,otavio@email.com,797.427.517-54,(11) 95361-2621,9395,242,Relógio de Parede,Casa e Decoração,100.0,2,200.0,Cartão de Crédito,Aprovado,2024-12-30 13:38:25,"Av. dos Andradas, 963 - Uberlândia, MG",FedEx,TRK93958567,Em Separação,6,Sport Elite,92.847.163/0001-25,(33) 92905-1312,"Rua dos Esportes, 600 - Salvador, BA",,,
651,66,Otávio Barbosa,otavio@email.com,797.427.517-54,(11) 95361-2621,9395,294,Saco de Pancada,Esportes,300.0,1,300.0,Boleto,Aprovado,2024-12-30 13:38:25,"Av. dos Andradas, 963 - Uberlândia, MG",FedEx,TRK93958567,Em Separação,6,Sport Elite,92.847.163/0001-25,(33) 92905-1312,"Rua dos Esportes, 600 - Salvador, BA",,,
652,72,Ulisses Barros,ulisses@email.com,972.249.614-57,(11) 92624-5058,3660,126,Cafeteira,Eletrodomésticos,350.0,2,700.0,Cartão de Crédito,Entregue,2025-02-03 13:38:25,"Av. Beira Rio, 159 - Joinville, SC",Correios,TRK36602665,Entregue,14,Garden Center,76.143.928/0001-62,(80) 94626-7982,"Rua do Jardim, 1400 - Natal, RN",2025-02-09,2,Produto diferente do anunciado.
653,18,Sofia Rocha,sofia@email.com,789.935.632-35,(11) 97903-7398,1493,269,Modelador de Cachos,Beleza,200.0,2,400.0,Pix,Entregue,2025-01-23 13:38:25,"Av. das Gardênias, 963 - Serra, ES",DHL,TRK14937544,Entregue,7,Home & Design,14.739.582/0001-90,(89) 94726-6982,"Av. da Decoração, 700 - Recife, PE",2025-01-26,2,Produto com qualidade duvidosa.
654,18,Sofia Rocha,sofia@email.com,789.935.632-35,(11) 97903-7398,1493,157,Fritadeira Elétrica,Eletrodomésticos,400.0,4,1600.0,Pix,Entregue,2025-01-23 13:38:25,"Av. das Gardênias, 963 - Serra, ES",DHL,TRK14937544,Entregue,7,Home & Design,14.739.582/0001-90,(89) 94726-6982,"Av. da Decoração, 700 - Recife, PE",2025-01-26,2,Produto com defeito de fábrica.
655,18,Sofia Rocha,sofia@email.com,789.935.632-35,(11) 97903-7398,1493,126,Cafeteira,Eletrodomésticos,350.0,5,1750.0,Boleto,Entregue,2025-01-23 13:38:25,"Av. das Gardênias, 963 - Serra, ES",DHL,TRK14937544,Entregue,7,Home & Design,14.739.582/0001-90,(89) 94726-6982,"Av. da Decoração, 700 - Recife, PE",2025-01-26,3,"Produto regular, atendimento básico."
656,48,Wendy Cavalcanti,wendy@email.com,724.663.152-46,(11) 95259-1000,4365,217,Joystick USB,Games,150.0,3,450.0,Boleto,Em Processamento,2025-02-21 13:38:25,"Av. das Palmeiras, 741 - Canoas, RS",Correios,,Aguardando Processamento,7,Home & Design,14.739.582/0001-90,(89) 94726-6982,"Av. da Decoração, 700 - Recife, PE",,,
657,56,Enzo Marques,enzo@email.com,904.245.867-61,(11) 98479-6343,4134,251,Cesto,Casa e Decoração,80.0,3,240.0,Boleto,Em Processamento,2025-03-05 13:38:25,"Rua das Begônias, 963 - Blumenau, SC",Correios,,Aguardando Processamento,2,Gadget World,65.362.272/0001-33,(54) 95918-9988,"Av. dos Acessórios, 200 - Rio de Janeiro, RJ",,,
658,56,Enzo Marques,enzo@email.com,904.245.867-61,(11) 98479-6343,4134,296,Protetor Bucal,Esportes,50.0,3,150.0,Cartão de Crédito,Em Processamento,2025-03-05 13:38:25,"Rua das Begônias, 963 - Blumenau, SC",Correios,,Aguardando Processamento,2,Gadget World,65.362.272/0001-33,(54) 95918-9988,"Av. dos Acessórios, 200 - Rio de Janeiro, RJ",,,
659,56,Enzo Marques,enzo@email.com,904.245.867-61,(11) 98479-6343,4134,144,Cadeira Gamer,Móveis,1200.0,5,6000.0,Pix,Em Processamento,2025-03-05 13:38:25,"Rua das Begônias, 963 - Blumenau, SC",Correios,,Aguardando Processamento,2,Gadget World,65.362.272/0001-33,(54) 95918-9988,"Av. dos Acessórios, 200 - Rio de Janeiro, RJ",,,
660,67,Patrícia Nunes,patricia@email.com,924.409.380-53,(11) 93091-2886,2553,293,Estação de Musculação,Esportes,3000.0,2,6000.0,Cartão de Crédito,Cancelado,2024-12-24 13:38:25,"Av. Getúlio Vargas, 789 - Salvador, BA",FedEx,,Cancelado,6,Sport Elite,92.847.163/0001-25,(33) 92905-1312,"Rua dos Esportes, 600 - Salvador, BA",,,
661,67,Patrícia Nunes,patricia@email.com,924.409.380-53,(11) 93091-2886,2553,171,Panela de Arroz,Eletrodomésticos,200.0,2,400.0,Boleto,Cancelado,2024-12-24 13:38:25,"Av. Getúlio Vargas, 789 - Salvador, BA",FedEx,,Cancelado,6,Sport Elite,92.847.163/0001-25,(33) 92905-1312,"Rua dos Esportes, 600 - Salvador, BA",,,
662,67,Patrícia Nunes,patricia@email.com,924.409.380-53,(11) 93091-2886,2553,264,Chuveiro Elétrico,Eletrodomésticos,150.0,3,450.0,Cartão de Crédito,Cancelado,2024-12-24 13:38:25,"Av. Getúlio Vargas, 789 - Salvador, BA",FedEx,,Cancelado,6,Sport Elite,92.847.163/0001-25,(33) 92905-1312,"Rua dos Esportes, 600 - Salvador, BA",,,
663,32,Gabriela Duarte,gabriela@email.com,113.327.924-17,(11) 99944-9878,1285,269,Modelador de Cachos,Beleza,200.0,4,800.0,Pix,Em Processamento,2024-12-30 13:38:25,"Av. das Gardênias, 963 - Serra, ES",FedEx,,Aguardando Processamento,5,PC Master,88.553.927/0001-47,(96) 92292-5500,"Av. da Tecnologia, 500 - Porto Alegre, RS",,,
664,32,Gabriela Duarte,gabriela@email.com,113.327.924-17,(11) 99944-9878,1285,162,Torradeira,Eletrodomésticos,100.0,2,200.0,Boleto,Em Processamento,2024-12-30 13:38:25,"Av. das Gardênias, 963 - Serra, ES",FedEx,,Aguardando Processamento,5,PC Master,88.553.927/0001-47,(96) 92292-5500,"Av. da Tecnologia, 500 - Porto Alegre, RS",,,
665,92,Orlando Fonseca,orlando@email.com,311.536.424-89,(11) 96383-3402,3593,299,Cotoveleira,Esportes,80.0,2,160.0,Cartão de Crédito,Cancelado,2025-02-21 13:38:25,"Rua das Violetas, 258 - São Luís, MA",DHL,,Cancelado,20,Digital World,59.183.746/0001-28,(32) 92657-6953,"Rua Digital, 2000 - São Luís, MA",,,
666,92,Orlando Fonseca,orlando@email.com,311.536.424-89,(11) 96383-3402,3593,161,Mixer,Eletrodomésticos,150.0,2,300.0,Boleto,Cancelado,2025-02-21 13:38:25,"Rua das Violetas, 258 - São Luís, MA",DHL,,Cancelado,20,Digital World,59.183.746/0001-28,(32) 92657-6953,"Rua Digital, 2000 - São Luís, MA",,,
667,95,Regina Rezende,regina@email.com,324.862.674-49,(11) 97709-5887,2377,282,Bicicleta Ergométrica,Esportes,2000.0,1,2000.0,Pix,Cancelado,2025-01-29 13:38:25,"Av. Atlântica, 987 - Natal, RN",DHL,,Cancelado,13,Pet Store Plus,52.819.463/0001-91,(63) 96563-7064,"Alameda dos Pets, 1300 - Vitória, ES",,,
668,95,Regina Rezende,regina@email.com,324.862.674-49,(11) 97709-5887,2377,161,Mixer,Eletrodomésticos,150.0,2,300.0,Cartão de Crédito,Cancelado,2025-01-29 13:38:25,"Av. Atlântica, 987 - Natal, RN",DHL,,Cancelado,13,Pet Store Plus,52.819.463/0001-91,(63) 96563-7064,"Alameda dos Pets, 1300 - Vitória, ES",,,
669,95,Regina Rezende,regina@email.com,324.862.674-49,(11) 97709-5887,2377,188,Chromecast,Eletrônicos,300.0,4,1200.0,Cartão de Crédito,Cancelado,2025-01-29 13:38:25,"Av. Atlântica, 987 - Natal, RN",DHL,,Cancelado,13,Pet Store Plus,52.819.463/0001-91,(63) 96563-7064,"Alameda dos Pets, 1300 - Vitória, ES",,,
670,95,Regina Rezende,regina@email.com,324.862.674-49,(11) 97709-5887,2377,265,Torneira Elétrica,Eletrodomésticos,200.0,3,600.0,Cartão de Crédito,Cancelado,2025-01-29 13:38:25,"Av. Atlântica, 987 - Natal, RN",DHL,,Cancelado,13,Pet Store Plus,52.819.463/0001-91,(63) 96563-7064,"Alameda dos Pets, 1300 - Vitória, ES",,,
671,95,Regina Rezende,regina@email.com,324.862.674-49,(11) 97709-5887,2377,170,Iogurteira,Eletrodomésticos,150.0,1,150.0,Boleto,Cancelado,2025-01-29 13:38:25,"Av. Atlântica, 987 - Natal, RN",DHL,,Cancelado,13,Pet Store Plus,52.819.463/0001-91,(63) 96563-7064,"Alameda dos Pets, 1300 - Vitória, ES",,,
672,26,Amanda Vieira,amanda@email.com,824.914.948-73,(11) 92922-1290,5172,295,Luva de Boxe,Esportes,200.0,4,800.0,Cartão de Crédito,Cancelado,2025-03-14 13:38:25,"Rua das Acácias, 150 - Recife, PE",Correios,,Cancelado,6,Sport Elite,92.847.163/0001-25,(33) 92905-1312,"Rua dos Esportes, 600 - Salvador, BA",,,
673,57,Flávia Nogueira,flavia@email.com,308.912.797-13,(11) 95687-1564,5781,259,Ventilador de Mesa,Eletrodomésticos,150.0,4,600.0,Boleto,Cancelado,2025-02-19 13:38:25,"Av. Atlântica, 987 - Natal, RN",Transportadora Local,,Cancelado,19,Eco Store,27.594.831/0001-42,(47) 93059-6818,"Av. Sustentável, 1900 - Belém, PA",,,
674,84,Guilherme Machado,guilherme@email.com,719.273.141-25,(11) 98605-6533,4551,289,Halter,Esportes,100.0,3,300.0,Cartão de Crédito,Aprovado,2025-02-13 13:38:25,"Rua dos Girassóis, 321 - João Pessoa, PB",DHL,TRK45513376,Em Separação,18,Office Supply,85.416.739/0001-94,(34) 92901-8130,"Rua do Escritório, 1800 - Aracaju, SE",,,
675,84,Guilherme Machado,guilherme@email.com,719.273.141-25,(11) 98605-6533,4551,107,Monitor 4K,Informática,2000.0,5,10000.0,Cartão de Crédito,Aprovado,2025-02-13 13:38:25,"Rua dos Girassóis, 321 - João Pessoa, PB",DHL,TRK45513376,Em Separação,18,Office Supply,85.416.739/0001-94,(34) 92901-8130,"Rua do Escritório, 1800 - Aracaju, SE",,,
676,84,Guilherme Machado,guilherme@email.com,719.273.141-25,(11) 98605-6533,4551,141,Console de Videogame,Eletrônicos,4000.0,2,8000.0,Boleto,Aprovado,2025-02-13 13:38:25,"Rua dos Girassóis, 321 - João Pessoa, PB",DHL,TRK45513376,Em Separação,18,Office Supply,85.416.739/0001-94,(34) 92901-8130,"Rua do Escritório, 1800 - Aracaju, SE",,,
677,84,Guilherme Machado,guilherme@email.com,719.273.141-25,(11) 98605-6533,4551,177,Lava-louças,Eletrodomésticos,2500.0,1,2500.0,Pix,Aprovado,2025-02-13 13:38:25,"Rua dos Girassóis, 321 - João Pessoa, PB",DHL,TRK45513376,Em Separação,18,Office Supply,85.416.739/0001-94,(34) 92901-8130,"Rua do Escritório, 1800 - Aracaju, SE",,,
678,21,Victor Nunes,victor@email.com,686.387.940-85,(11) 92041-9429,6833,199,Gabinete,Informática,300.0,2,600.0,Boleto,Entregue,2025-03-07 13:38:25,"Av. Rio Branco, 852 - Campinas, SP",Transportadora Local,TRK68339557,Entregue,10,Kids Paradise,83.157.492/0001-38,(43) 94292-4504,"Rua dos Brinquedos, 1000 - Manaus, AM",2025-03-10,5,Produto de primeira qualidade.
679,21,Victor Nunes,victor@email.com,686.387.940-85,(11) 92041-9429,6833,124,Panela Elétrica,Eletrodomésticos,280.0,1,280.0,Cartão de Crédito,Entregue,2025-03-07 13:38:25,"Av. Rio Branco, 852 - Campinas, SP",Transportadora Local,TRK68339557,Entregue,10,Kids Paradise,83.157.492/0001-38,(43) 94292-4504,"Rua dos Brinquedos, 1000 - Manaus, AM",2025-03-10,2,Produto com acabamento ruim.
680,21,Victor Nunes,victor@email.com,686.387.940-85,(11) 92041-9429,6833,200,Water Cooler,Informática,600.0,2,1200.0,Boleto,Entregue,2025-03-07 13:38:25,"Av. Rio Branco, 852 - Campinas, SP",Transportadora Local,TRK68339557,Entregue,10,Kids Paradise,83.157.492/0001-38,(43) 94292-4504,"Rua dos Brinquedos, 1000 - Manaus, AM",2025-03-10,5,Preço justo pelo produto.
681,21,Victor Nunes,victor@email.com,686.387.940-85,(11) 92041-9429,6833,251,Cesto,Casa e Decoração,80.0,3,240.0,Pix,Entregue,2025-03-07 13:38:25,"Av. Rio Branco, 852 - Campinas, SP",Transportadora Local,TRK68339557,Entregue,10,Kids Paradise,83.157.492/0001-38,(43) 94292-4504,"Rua dos Brinquedos, 1000 - Manaus, AM",2025-03-10,4,Muito satisfeito com a compra.
682,7,Gabriel Martins,gabriel@email.com,531.120.624-90,(11) 91574-5853,5437,118,Tripé para Câmera,Fotografia,200.0,2,400.0,Boleto,Enviado,2025-02-07 13:38:25,"Av. Amazonas, 432 - Campo Grande, MS",Transportadora Local,TRK54374850,Em Trânsito,12,Gourmet Express,37.582.916/0001-84,(29) 99057-6265,"Rua da Gastronomia, 1200 - Florianópolis, SC",2025-02-09,,
683,7,Gabriel Martins,gabriel@email.com,531.120.624-90,(11) 91574-5853,5437,171,Panela de Arroz,Eletrodomésticos,200.0,2,400.0,Boleto,Enviado,2025-02-07 13:38:25,"Av. Amazonas, 432 - Campo Grande, MS",Transportadora Local,TRK54374850,Em Trânsito,12,Gourmet Express,37.582.916/0001-84,(29) 99057-6265,"Rua da Gastronomia, 1200 - Florianópolis, SC",2025-02-09,,
684,77,Zélia Lopes,zelia@email.com,880.677.749-70,(11) 91628-2576,8662,265,Torneira Elétrica,Eletrodomésticos,200.0,3,600.0,Cartão de Crédito,Cancelado,2025-02-14 13:38:25,"Av. Getúlio Vargas, 789 - Salvador, BA",FedEx,,Cancelado,13,Pet Store Plus,52.819.463/0001-91,(63) 96563-7064,"Alameda dos Pets, 1300 - Vitória, ES",,,
685,77,Zélia Lopes,zelia@email.com,880.677.749-70,(11) 91628-2576,8662,239,Comedouro Automático,Casa Inteligente,300.0,5,1500.0,Cartão de Crédito,Cancelado,2025-02-14 13:38:25,"Av. Getúlio Vargas, 789 - Salvador, BA",FedEx,,Cancelado,13,Pet Store Plus,52.819.463/0001-91,(63) 96563-7064,"Alameda dos Pets, 1300 - Vitória, ES",,,
686,21,Victor Nunes,victor@email.com,686.387.940-85,(11) 92041-9429,3311,109,Mouse Gamer,Informática,350.0,5,1750.0,Cartão de Crédito,Enviado,2025-03-06 13:38:25,"Av. Beira Rio, 159 - Joinville, SC",DHL,TRK33113974,Em Trânsito,15,Art Gallery,94.267.581/0001-37,(17) 97147-6158,"Av. das Artes, 1500 - João Pessoa, PB",2025-03-07,,
687,21,Victor Nunes,victor@email.com,686.387.940-85,(11) 92041-9429,3311,239,Comedouro Automático,Casa Inteligente,300.0,3,900.0,Boleto,Enviado,2025-03-06 13:38:25,"Av. Beira Rio, 159 - Joinville, SC",DHL,TRK33113974,Em Trânsito,15,Art Gallery,94.267.581/0001-37,(17) 97147-6158,"Av. das Artes, 1500 - João Pessoa, PB",2025-03-07,,
688,48,Wendy Cavalcanti,wendy@email.com,724.663.152-46,(11) 95259-1000,7186,161,Mixer,Eletrodomésticos,150.0,5,750.0,Cartão de Crédito,Aprovado,2025-02-03 13:38:25,"Av. das Nações, 159 - Santos, SP",Transportadora Local,TRK71869261,Em Separação,20,Digital World,59.183.746/0001-28,(32) 92657-6953,"Rua Digital, 2000 - São Luís, MA",,,
689,48,Wendy Cavalcanti,wendy@email.com,724.663.152-46,(11) 95259-1000,7186,196,Placa-mãe,Informática,1000.0,3,3000.0,Boleto,Aprovado,2025-02-03 13:38:25,"Av. das Nações, 159 - Santos, SP",Transportadora Local,TRK71869261,Em Separação,20,Digital World,59.183.746/0001-28,(32) 92657-6953,"Rua Digital, 2000 - São Luís, MA",,,
690,48,Wendy Cavalcanti,wendy@email.com,724.663.152-46,(11) 95259-1000,7186,141,Console de Videogame,Eletrônicos,4000.0,3,12000.0,Boleto,Aprovado,2025-02-03 13:38:25,"Av. das Nações, 159 - Santos, SP",Transportadora Local,TRK71869261,Em Separação,20,Digital World,59.183.746/0001-28,(32) 92657-6953,"Rua Digital, 2000 - São Luís, MA",,,
691,32,Gabriela Duarte,gabriela@email.com,113.327.924-17,(11) 99944-9878,7313,108,Teclado Mecânico,Informática,600.0,2,1200.0,Boleto,Em Processamento,2025-03-12 13:38:25,"Av. Paulista, 1000 - São Paulo, SP",FedEx,,Aguardando Processamento,16,Smart Home,18.635.924/0001-56,(86) 92910-2065,"Rua da Automação, 1600 - Campo Grande, MS",,,
692,32,Gabriela Duarte,gabriela@email.com,113.327.924-17,(11) 99944-9878,7313,198,Fonte de Alimentação,Informática,500.0,5,2500.0,Cartão de Crédito,Em Processamento,2025-03-12 13:38:25,"Av. Paulista, 1000 - São Paulo, SP",FedEx,,Aguardando Processamento,16,Smart Home,18.635.924/0001-56,(86) 92910-2065,"Rua da Automação, 1600 - Campo Grande, MS",,,
693,32,Gabriela Duarte,gabriela@email.com,113.327.924-17,(11) 99944-9878,7313,207,Adaptador USB-C,Acessórios,90.0,2,180.0,Pix,Em Processamento,2025-03-12 13:38:25,"Av. Paulista, 1000 - São Paulo, SP",FedEx,,Aguardando Processamento,16,Smart Home,18.635.924/0001-56,(86) 92910-2065,"Rua da Automação, 1600 - Campo Grande, MS",,,
694,28,Camila Ribeiro,camila@email.com,863.706.202-59,(11) 99709-4232,2612,142,Jogo Digital,Games,299.9,1,299.9,Cartão de Crédito,Aprovado,2025-02-15 13:38:25,"Av. Central, 500 - Rio de Janeiro, RJ",Transportadora Local,TRK26127568,Em Separação,15,Art Gallery,94.267.581/0001-37,(17) 97147-6158,"Av. das Artes, 1500 - João Pessoa, PB",,,
695,28,Camila Ribeiro,camila@email.com,863.706.202-59,(11) 99709-4232,2612,132,Jaqueta,Vestuário,299.9,1,299.9,Boleto,Aprovado,2025-02-15 13:38:25,"Av. Central, 500 - Rio de Janeiro, RJ",Transportadora Local,TRK26127568,Em Separação,15,Art Gallery,94.267.581/0001-37,(17) 97147-6158,"Av. das Artes, 1500 - João Pessoa, PB",,,
696,28,Camila Ribeiro,camila@email.com,863.706.202-59,(11) 99709-4232,2612,240,Bebedouro Automático,Casa Inteligente,250.0,5,1250.0,Pix,Aprovado,2025-02-15 13:38:25,"Av. Central, 500 - Rio de Janeiro, RJ",Transportadora Local,TRK26127568,Em Separação,15,Art Gallery,94.267.581/0001-37,(17) 97147-6158,"Av. das Artes, 1500 - João Pessoa, PB",,,
697,28,Camila Ribeiro,camila@email.com,863.706.202-59,(11) 99709-4232,2612,125,Liquidificador,Eletrodomésticos,200.0,3,600.0,Cartão de Crédito,Aprovado,2025-02-15 13:38:25,"Av. Central, 500 - Rio de Janeiro, RJ",Transportadora Local,TRK26127568,Em Separação,15,Art Gallery,94.267.581/0001-37,(17) 97147-6158,"Av. das Artes, 1500 - João Pessoa, PB",,,
698,65,Natália Gomes,natalia@email.com,567.719.521-47,(11) 94379-2051,5297,274,Massageador,Beleza,300.0,5,1500.0,Cartão de Crédito,Em Processamento,2024-12-21 13:38:25,"Rua dos Pinheiros, 159 - Vila Velha, ES",DHL,,Aguardando Processamento,18,Office Supply,85.416.739/0001-94,(34) 92901-8130,"Rua do Escritório, 1800 - Aracaju, SE",,,
699,65,Natália Gomes,natalia@email.com,567.719.521-47,(11) 94379-2051,5297,122,Bola de Futebol,Esportes,120.0,4,480.0,Boleto,Em Processamento,2024-12-21 13:38:25,"Rua dos Pinheiros, 159 - Vila Velha, ES",DHL,,Aguardando Processamento,18,Office Supply,85.416.739/0001-94,(34) 92901-8130,"Rua do Escritório, 1800 - Aracaju, SE",,,
700,65,Natália Gomes,natalia@email.com,567.719.521-47,(11) 94379-2051,5297,138,Bateria,Instrumentos Musicais,3500.0,3,10500.0,Pix,Em Processamento,2024-12-21 13:38:25,"Rua dos Pinheiros, 159 - Vila Velha, ES",DHL,,Aguardando Processamento,18,Office Supply,85.416.739/0001-94,(34) 92901-8130,"Rua do Escritório, 1800 - Aracaju, SE",,,
701,65,Natália Gomes,natalia@email.com,567.719.521-47,(11) 94379-2051,5297,249,Espelho,Casa e Decoração,250.0,4,1000.0,Cartão de Crédito,Em Processamento,2024-12-21 13:38:25,"Rua dos Pinheiros, 159 - Vila Velha, ES",DHL,,Aguardando Processamento,18,Office Supply,85.416.739/0001-94,(34) 92901-8130,"Rua do Escritório, 1800 - Aracaju, SE",,,
